#Object	RA	e_RA	Dec	e_Dec	Distance	e_Distance	FeH	e_FeH	Parallax	e_Parallax	Teff_J-PLUS_W	e_Teff_J-PLUS_W	Teff_J-PLUS_Y	e_Teff_J-PLUS_Y	Teff_LAMOST	e_Teff_LAMOST	Tspec	e_Tspec	logg	e_logg
1608113447287813632	214.1890021	1.0333333333333333e-08	52.80558038	9.777777777777778e-09	1236.0332	72.51141499999994	-0.5153	0	0.7895	0.0438	4860.199402	0	4765.4238	0	nan	0	4801.4946	0	4.6478	0
1607902508557342720	214.6638064	1.8777777777777776e-08	52.41840206	2.0333333333333333e-08	1016.46881	86.61209100000002	-0.0607	0	0.9653	0.0846	4018.637944	0	4009.0618	0	nan	nan	3962.0303	0	4.6946	0
1607925190281386112	214.1465304	7.75e-09	52.7351963	8.333333333333334e-09	1561.76782	81.69359999999995	-0.304	0	0.6062	0.0358	5613.185462	0	5541.0674	0	nan	nan	5495.9189	0	4.6216	0
1608207451235932672	214.2301139	6.619444444444445e-08	52.84531329	6.202777777777778e-08	490.473969	62.94280999999998	nan	0	2.0494	0.2772	nan	nan	116103.1172	0	nan	nan	nan	0	nan	0
1608207283732639232	214.1942525	1.3499999999999998e-08	52.81311972	1.3527777777777777e-08	790.576172	35.547882000000016	-0.0533	0	1.2451	0.0593	4069.752497	0	4025.1011	0	nan	nan	4195.6216	0	4.6605	0
1608024416909359872	214.6122441	1.1944444444444443e-08	52.94737624	1.2750000000000002e-08	1239.91846	80.86450000000002	-1.2623	0	0.7666	0.0524	4545.518569	0	4421.4131	0	nan	nan	4437.3198	0	4.355	0
1607902925170961664	214.6058619	4.308333333333333e-08	52.41183664	4.75e-08	321.414124	21.677215500000017	nan	0	3.0939	0.1933	nan	nan	nan	nan	nan	nan	nan	0	nan	0
1608207313796112512	214.2018777	2.5527777777777777e-08	52.82393293	2.5222222222222224e-08	577.168762	35.71133400000002	-0.7457	0	1.7087	0.111	4235.467161	0	5361.5073	0	nan	nan	3646.3845	0	4.7665	0
1608009165481030912	214.9204575	1.0861111111111111e-08	52.85182228	1.1527777777777779e-08	909.906616	38.6222535	nan	0	1.0619	0.0492	nan	nan	nan	nan	nan	nan	nan	0	nan	0
1607923158760480896	214.1373024	3.097222222222222e-08	52.64460502	3.0638888888888886e-08	719.704468	73.7069095	-0.0443	0	1.404	0.1339	4515.97833	0	6381.6885	0	nan	nan	3474.0139	0	4.8195	0
1608009165481031040	214.9208501	4.111111111111111e-09	52.85237251	4.38888888888889e-09	825.104614	14.285491999999977	-0.2911	0	1.1819	0.019	5191.4016	0	5140.2666	0	5173.85	0	5215.207	0	4.3452	0
1607925087202170496	214.1357025	6.111111111111111e-09	52.71623664	6.194444444444444e-09	1185.98218	33.72686999999996	-0.3935	0	0.8142	0.0277	5556.980466	0	5492.4346	0	nan	nan	5362.9116	0	4.4649	0
1608007683716569856	214.9913396	3.827777777777778e-08	52.78366936	3.836111111111111e-08	491.635925	42.628769000000005	-0.1248	0	2.0671	0.1655	nan	nan	81814.3438	0	nan	nan	3328.2163	0	4.5891	0
1608012910692513280	214.8207201	3.111111111111111e-09	52.9084254	3.5e-09	844.693726	11.56552099999999	-0.043	0	1.1598	0.0144	5887.098107	0	5813.665	0	5798.77	0	5909.6934	0	4.5068	0
1608012841973036672	214.8381055	6.2777777777777775e-09	52.9028826	6.749999999999999e-09	391.060028	4.5254975	nan	0	2.5251	0.0294	3959.296532	0	4135.1997	0	nan	nan	nan	0	nan	0
1607904501422166144	214.5030744	5.730555555555556e-08	52.41081569	5.3999999999999994e-08	202.684784	10.151840500000006	nan	0	4.9389	0.2399	7948.281264	0	nan	nan	nan	nan	nan	0	nan	0
1607960237213606400	215.0247464	1.325e-08	52.7148001	1.4055555555555555e-08	1698.32251	179.63660000000004	-0.4327	0	0.5649	0.0594	4875.813605	0	4905.6807	0	nan	nan	4714.7749	0	4.6909	0
1607904505718926080	214.5064356	1.6444444444444445e-08	52.4094837	1.6944444444444443e-08	306.242279	6.534195000000011	-0.9363	0	3.2284	0.0716	4091.54029	0	nan	nan	nan	nan	3479.7402	0	4.4845	0
1607917145805899776	214.321837	1.9055555555555555e-08	52.4535029	1.922222222222222e-08	1973.49756	296.9859600000001	-0.2548	0	0.4886	0.0817	4896.703108	0	4726.5044	0	nan	nan	4711.168	0	4.3212	0
1607902130600214272	214.6349028	5.063888888888889e-08	52.40676597	5.402777777777778e-08	732.154358	123.20361350000002	nan	0	1.4042	0.2283	nan	nan	7107.8569	0	nan	nan	nan	0	nan	0
1608112755796141440	214.1296727	3.675e-08	52.72846138	3.858333333333333e-08	336.197723	22.139174999999994	-0.0467	0	2.9548	0.1688	nan	nan	nan	nan	nan	nan	3174.5125	0	4.9736	0
1607921445069912064	214.186848	7.055555555555555e-09	52.53691782	7.0277777777777776e-09	890.330994	26.9623105	-0.5042	0	1.0975	0.0311	4734.203904	0	4730.8652	0	nan	nan	4897.9072	0	4.6353	0
1607902444134646656	214.673738	1.3333333333333334e-08	52.40798616	1.4555555555555556e-08	340.982361	7.243056999999993	nan	0	2.9003	0.0605	3865.824212	0	6001.5278	0	nan	nan	nan	0	nan	0
1608008890603143296	214.9700899	6.722222222222222e-09	52.82738676	7.25e-09	455.554718	6.689712500000013	0.4932	0	2.1693	0.0302	4048.411783	0	3978.9966	0	nan	nan	4400.3354	0	4.6736	0
1608013181274812160	214.782645	1.4527777777777778e-08	52.93107569	1.588888888888889e-08	1733.68054	174.49755500000003	-0.719	0	0.5645	0.0672	5275.368633	0	5190.4961	0	nan	nan	5095.3506	0	4.7097	0
1607957832031933568	215.0224599	2.3611111111111113e-09	52.59925871	2.611111111111111e-09	2960.01587	93.65124500000002	-0.2616	0	0.3092	0.0107	4884.75849	0	4792.3911	0	nan	nan	5106.751	0	2.934	0
1608007310055171200	215.0360391	6.083333333333333e-09	52.73342462	6.083333333333333e-09	939.683716	22.533386000000007	-0.4513	0	1.0293	0.027	5363.1594	0	5260.3555	0	nan	nan	5198.1401	0	4.6507	0
1607923541013943552	214.1097758	6.722222222222222e-09	52.6759248	6.9166666666666666e-09	1110.90869	35.54266000000007	-0.5126	0	0.8775	0.0305	5458.107432	0	5364.3643	0	nan	nan	5269.2012	0	4.5162	0
1608007305759424640	215.0310523	5.6166666666666667e-08	52.75110521	5.75e-08	808.793762	118.05691549999995	nan	0	1.2461	0.2464	nan	nan	100481.0078	0	nan	nan	nan	0	nan	0
1608007408838643200	215.030044	2.0583333333333332e-08	52.75673714	2.075e-08	2044.96631	331.4765000000001	-0.3855	0	0.4825	0.0895	4992.480602	0	5239.0405	0	nan	nan	4845.3071	0	4.6401	0
1608024661723006080	214.6237156	2.4166666666666664e-09	52.96332378	2.611111111111111e-09	727.968994	5.285919499999977	-0.449	0	1.3445	0.0108	6001.490417	0	5929.8906	0	nan	nan	5916.79	0	4.2458	0
1608007344414909952	215.0349621	1.2388888888888888e-08	52.75154992	1.2583333333333334e-08	299.257599	4.287170500000002	-0.5549	0	3.3244	0.0544	3708.191484	0	nan	nan	nan	nan	3686.1472	0	4.7896	0
1607918382756818432	214.1964083	2.0972222222222223e-08	52.51174693	2.113888888888889e-08	1702.06763	310.884585	-1.3906	0	0.5991	0.0922	5411.017627	0	4994.3823	0	nan	nan	5010.3706	0	4.7545	0
1608025864313862144	214.6677438	1.972222222222222e-08	52.96159914	2.083333333333333e-08	1573.13123	212.14966000000004	-0.0113	0	0.6133	0.0887	4478.857535	0	4349.6333	0	nan	nan	4315.1147	0	4.516	0
1608022187821841920	214.4174168	1.038888888888889e-08	52.95058295	1.0444444444444444e-08	2409.20435	273.5936300000001	-0.666	0	0.3905	0.0453	5859.458007	0	5791.5742	0	5699.57	0	5728.8647	0	4.658	0
1608013563527527424	214.7946387	2.6944444444444447e-09	52.9371103	3.1944444444444442e-09	1121.62146	17.163389999999936	-0.1055	0	0.8634	0.0129	5774.561004	0	5718.8638	0	5693.76	0	5798.3027	0	4.0457	0
1607918451476297984	214.1803543	2.4e-08	52.5215832	2.336111111111111e-08	1831.03052	268.5553000000001	-0.8536	0	0.5009	0.1013	4899.450714	0	5024.6367	0	nan	nan	4692.001	0	4.7513	0
1608024936600926848	214.7645873	1.3222222222222223e-08	52.9463465	1.3972222222222221e-08	649.188538	19.776336500000014	0.3158	0	1.5217	0.0597	3990.048035	0	3975.0696	0	nan	nan	4360.8984	0	4.5918	0
1607960202853882880	215.055492	5.6472222222222226e-08	52.70889666	6.102777777777778e-08	503.751862	69.48963949999998	nan	0	2.0099	0.2509	nan	nan	9170.6055	0	nan	nan	nan	0	nan	0
1607901310263257984	214.5662129	7.88888888888889e-09	52.38865026	8.722222222222222e-09	2272.36987	198.2808849999999	-0.6035	0	0.417	0.0354	5845.988406	0	5746.8535	0	5870.94	0	5702.8267	0	4.6352	0
1608027582300766592	214.542004	1.3583333333333333e-08	52.97130133	1.413888888888889e-08	795.779114	34.06057750000002	0.2161	0	1.2248	0.0594	3987.245063	0	3929.4041	0	nan	nan	4260.5679	0	4.5585	0
1607905227273414528	214.3420773	4.0833333333333335e-09	52.42398077	4.3055555555555555e-09	792.189636	10.616851999999994	-0.2311	0	1.2366	0.0177	5539.565641	0	5412.0005	0	5361.69	0	5442.3853	0	4.5064	0
1608027444861812608	214.4716458	1.55e-08	52.96643727	1.6027777777777778e-08	1013.64343	65.84911949999997	0.1302	0	0.9704	0.0698	4248.978678	0	4882.0068	0	nan	nan	4444.8945	0	4.651	0
1607902787732029184	214.582161	9.472222222222222e-09	52.38643647	1.0027777777777777e-08	1699.44678	127.80457000000001	-0.5474	0	0.5586	0.0417	5372.05906	0	5329.1548	0	nan	nan	5216.8193	0	4.6224	0
1607902100537261952	214.635498	2.722222222222222e-09	52.388228	3.1388888888888887e-09	909.257507	11.494659000000013	-0.7742	0	1.0701	0.0127	5850.427493	0	nan	nan	nan	nan	5639.9287	0	4.1325	0
1607902031817785600	214.6483603	4.111111111111111e-09	52.38878092	4.583333333333334e-09	562.129333	5.057617499999992	-0.3235	0	1.7502	0.0189	5196.558823	0	5083.4238	0	nan	nan	5026.3306	0	4.5376	0
1608024730442482688	214.6032317	4.3055555555555555e-09	52.9741346	4.472222222222222e-09	1406.09033	33.20184000000006	-0.7767	0	0.679	0.0189	6156.331961	0	6083.6919	0	nan	nan	6077.1973	0	4.2563	0
1607902237976216192	214.6854478	4.666666666666666e-09	52.39232334	5.083333333333333e-09	3335.74951	246.34606999999983	-1.9781	0	0.2726	0.0215	7510.052598	0	7342.209	0	nan	nan	7581.9976	0	4.0925	0
1607918455772673152	214.1739611	3.805555555555556e-09	52.5157365	3.9722222222222225e-09	1481.90039	45.32299999999998	-0.2928	0	0.6511	0.0169	5555.3397	0	5393.9482	0	nan	nan	5647.1104	0	4.0206	0
1608007340119161984	215.0510043	2.0666666666666666e-08	52.74996198	2.0250000000000003e-08	571.232056	28.89245599999998	-0.4618	0	1.7345	0.0895	nan	nan	62218.5859	0	nan	nan	3716.1738	0	4.8359	0
1607918455772673024	214.1831166	7.777777777777778e-09	52.50585117	8.194444444444444e-09	388.547424	4.936203000000006	-0.0047	0	2.554	0.035	4539.231933	0	4496.3472	0	4741.86	0	4593.9941	0	4.5666	0
1607905222976676224	214.3432361	2.8944444444444444e-08	52.42001266	2.8833333333333333e-08	893.656494	109.37606799999998	-0.9385	0	1.0908	0.1247	nan	nan	60252.8242	0	nan	nan	3436.7585	0	4.4823	0
1607921479429662720	214.1467663	7.5e-09	52.53534365	7.972222222222222e-09	4806.0498	706.0944850000001	-0.5958	0	0.1793	0.033	5383.95204	0	5198.9409	0	nan	nan	5631.668	0	3.8479	0
1607921685588080256	214.1282604	8.527777777777779e-09	52.55605722	8.611111111111111e-09	3406.35156	400.5278350000001	-0.4417	0	0.2716	0.0368	5847.984186	0	5779.4189	0	nan	nan	5676.0996	0	4.3949	0
1607905227273414400	214.3422932	2.6833333333333335e-08	52.41581783	2.625e-08	597.005676	38.75997899999999	-0.9713	0	1.6452	0.1118	4325.318362	0	5976.6592	0	nan	nan	3539.4626	0	4.5652	0
1607911480745797120	214.2511503	7.222222222222222e-09	52.45397959	7.416666666666667e-09	2708.37183	220.07238499999994	-1.4558	0	0.3396	0.0311	6323.559106	0	6161.6274	0	6374.8	0	6292.9785	0	4.3135	0
1607904432702677504	214.4725061	3.605555555555555e-08	52.38554677	3.4583333333333335e-08	274.042938	9.288787500000012	-0.3799	0	3.604	0.1507	nan	nan	nan	nan	nan	nan	3215.9333	0	5.0601	0
1608026001752816128	214.6875403	6.777777777777778e-09	52.9745849	7.666666666666666e-09	1182.16272	55.05676499999993	-0.7992	0	0.8233	0.0323	5605.63379	0	5491.8071	0	nan	nan	5416.2427	0	4.6083	0
1607912236660041088	214.2240946	7.75e-09	52.46768153	7.666666666666666e-09	372.512482	3.924499499999996	nan	0	2.6538	0.0335	3855.689074	0	4325.5513	0	4276.96	0	nan	0	nan	0
1608027646724787584	214.5645129	3.266666666666667e-08	52.98272389	3.327777777777778e-08	1570.16089	288.08917500000007	-1.365	0	0.5793	0.1411	nan	nan	62545.1719	0	nan	nan	3595.5168	0	4.5008	0
1607905055474739584	214.3937943	4.944444444444445e-09	52.39706309	5.194444444444445e-09	622.940247	8.8675845	0.5092	0	1.581	0.0215	4667.14103	0	4576.9019	0	4775.36	0	4695.8047	0	4.558	0
1607960095478877440	215.0812601	1.9805555555555555e-08	52.70906403	2.15e-08	832.168335	54.184875499999976	-0.5619	0	1.1871	0.0883	4075.467377	0	3864.8884	0	nan	nan	3801.1587	0	4.8189	0
1608012287921670656	214.9368449	6.833333333333334e-08	52.89662753	6.894444444444444e-08	233.121429	15.121482999999998	nan	0	4.326	0.2984	nan	nan	nan	nan	nan	nan	nan	0	nan	0
1608009062401816448	214.9886579	1.9027777777777778e-08	52.8606528	2.086111111111111e-08	2109.3606	348.26055999999994	-0.5209	0	0.426	0.0873	4866.031334	0	4831.4385	0	nan	nan	4670.4629	0	4.6709	0
1608111072168949248	214.0706684	5.780555555555556e-08	52.67189965	5.797222222222222e-08	536.698059	73.91932699999998	nan	0	1.8338	0.2531	nan	nan	nan	nan	nan	nan	nan	0	nan	0
1607960340292837120	215.080391	7.638888888888889e-09	52.72644835	8.166666666666667e-09	2009.87048	122.18848000000003	-0.5887	0	0.4723	0.0351	5804.049822	0	5703.2173	0	5654.47	0	5620.2808	0	4.42	0
1607959133406168832	215.0850436	3.827777777777778e-08	52.65592793	4.1166666666666665e-08	555.317505	47.421768000000014	-1.1535	0	1.7898	0.1656	nan	nan	101018.8047	0	nan	nan	3316.5415	0	4.6207	0
1607960340292836992	215.0824837	7.861111111111111e-09	52.72143229	8.36111111111111e-09	1066.72827	40.13439500000004	-0.1602	0	0.9068	0.0365	5213.181116	0	5121.7593	0	nan	nan	5037.8447	0	4.5252	0
1608009062401816576	214.99394	1.0166666666666667e-08	52.86004492	1.1527777777777779e-08	1770.41748	138.07824499999992	-0.9805	0	0.5416	0.0477	5867.806586	0	5716.7949	0	nan	nan	5767.5337	0	4.6206	0
1608007825451247488	215.0563724	1.3666666666666667e-08	52.7892159	1.3e-08	1046.66638	59.74893250000002	-0.1758	0	0.9109	0.0587	4531.270834	0	4415.0679	0	nan	nan	4430.042	0	4.5006	0
1608013593591780224	214.8009534	3.608333333333333e-08	52.95897093	3.988888888888889e-08	354.627655	20.03834549999999	-1.0806	0	2.8227	0.1669	nan	nan	4145.6162	0	nan	nan	3252.4766	0	4.639	0
1607922578941278080	214.0884009	1.2305555555555556e-08	52.58628155	1.4333333333333333e-08	653.778625	24.173309500000016	-0.0038	0	1.5113	0.058	3789.070632	0	4431.0742	0	nan	nan	3944.0378	0	4.665	0
1608007928530462720	215.051238	1.0222222222222222e-08	52.80499405	1.1027777777777778e-08	722.235657	23.277954000000022	nan	0	1.3676	0.0477	4936.368782	0	nan	nan	nan	nan	nan	0	nan	0
1607922986961080704	214.0669237	4.1694444444444446e-08	52.63147788	4.563888888888889e-08	1009.5451	196.74163700000003	nan	0	0.9937	0.1858	nan	nan	60858.6719	0	nan	nan	nan	0	nan	0
1607904230841018880	214.426832	3.861111111111111e-09	52.37981985	4.027777777777778e-09	5876.90723	607.4155299999998	nan	0	0.1508	0.0169	8307.134933	0	8476.3633	0	8536.93	0	nan	0	nan	0
1608026036112554752	214.6980974	3.222222222222222e-09	52.9857984	3.944444444444445e-09	700.015747	8.604064999999991	-0.0081	0	1.4021	0.0151	5610.19032	0	5537.7603	0	nan	nan	5491.585	0	4.419	0
1608026207911233024	214.6228972	6.5e-08	52.99389587	6.655555555555556e-08	433.446014	50.21466049999998	nan	0	2.3181	0.283	nan	nan	nan	nan	nan	nan	nan	0	nan	0
1607905188616931968	214.3297481	2.2111111111111113e-08	52.40330384	2.1888888888888887e-08	527.354553	29.027023500000013	0.0666	0	1.8803	0.0949	nan	nan	59367.7852	0	nan	nan	3519.1401	0	4.7625	0
1608111175248169088	214.056583	1.236111111111111e-08	52.68812453	1.325e-08	2149.79004	262.4912700000001	-0.9273	0	0.4447	0.0558	5821.188549	0	5810.2661	0	nan	nan	5602.5093	0	4.6153	0
1607922986961080832	214.0622088	2.811111111111111e-08	52.63157521	3.091666666666667e-08	566.673706	43.08639499999998	-0.0748	0	1.7181	0.1312	nan	nan	nan	nan	nan	nan	3368.677	0	4.8815	0
1607904982458496640	214.3528238	3.0166666666666665e-08	52.39304362	3.136111111111111e-08	509.902222	30.605255	-0.3851	0	1.9501	0.1298	3984.03984	0	6418.6089	0	nan	nan	3649.0339	0	4.8358	0
1607922574644916992	214.0771612	1.561111111111111e-08	52.58225935	1.7444444444444444e-08	1162.3313	103.81805500000007	0.255	0	0.8439	0.0733	4270.03151	0	4484.6089	0	nan	nan	4407.1895	0	4.6649	0
1608035759918528640	214.9588885	4.277777777777778e-09	52.90098427	4.555555555555556e-09	1456.2478	30.817319999999995	nan	0	0.665	0.0197	5850.398297	0	5742.9077	0	5736.89	0	nan	0	nan	0
1607922578941277696	214.0784528	1.0722222222222223e-08	52.578242	1.2222222222222222e-08	1516.67407	122.01519500000006	-0.6264	0	0.6386	0.0509	5296.123722	0	nan	nan	nan	nan	5058.6631	0	4.6023	0
1607922785099698816	214.0670558	1.1888888888888889e-08	52.59459666	1.2638888888888889e-08	1759.80566	186.70116999999993	-0.7258	0	0.5427	0.0546	5279.030558	0	5275.2227	0	nan	nan	5040.4336	0	4.6352	0
1608110767228227968	214.0481113	8.527777777777779e-09	52.66266615	9.361111111111111e-09	278.396271	2.9420010000000048	-0.6718	0	3.5536	0.0379	3765.294924	0	4793.0381	0	nan	nan	3581.8267	0	4.6337	0
1607901275903540736	214.5580007	4.277777777777778e-09	52.35864361	4.555555555555556e-09	614.600586	5.963196000000039	0.1	0	1.5996	0.0186	5096.045954	0	5033.4331	0	5038.88	0	4956.6719	0	4.519	0
1608027822818935552	214.5272713	5.277777777777778e-09	53.00170376	5.5000000000000004e-09	770.025696	15.739074500000015	0.4623	0	1.271	0.023	4867.683066	0	4773.6074	0	4811.32	0	4822.5596	0	4.5188	0
1608110762931303168	214.0417213	4.455555555555555e-08	52.66615779	4.7722222222222224e-08	796.788147	156.79604949999998	nan	0	1.2825	0.1976	nan	nan	nan	nan	nan	nan	nan	0	nan	0
1608029162848732416	214.5919828	4.0833333333333335e-09	53.00529224	4.416666666666667e-09	784.252014	10.454315000000008	-0.1004	0	1.2498	0.0179	5452.406226	0	5358.814	0	nan	nan	5392.9253	0	4.4828	0
1608027749804015616	214.564136	1.5694444444444445e-08	53.00671604	1.6444444444444445e-08	2078.83716	296.80352500000004	-0.0311	0	0.442	0.0692	4849.038122	0	4956.1553	0	nan	nan	4774.1094	0	4.5387	0
1607901207184067200	214.5777549	1.4833333333333334e-08	52.35240147	1.5305555555555558e-08	1449.33765	129.40423499999997	-0.3425	0	0.6505	0.0642	4881.851546	0	4930.772	0	nan	nan	4748.916	0	4.6837	0
1607912163644159104	214.1936127	5.4666666666666666e-08	52.4498192	5.194444444444444e-08	548.848267	65.95439149999999	nan	0	1.8291	0.2329	nan	nan	8430.7793	0	nan	nan	nan	0	nan	0
1607903917306592640	214.4365765	2.288888888888889e-08	52.36345114	2.313888888888889e-08	827.555237	78.27667250000002	-0.0166	0	1.1856	0.0997	4251.366866	0	5934.2471	0	nan	nan	3628.9348	0	4.7583	0
1608026104832018432	214.6810925	4.027777777777778e-09	53.00334592	4.361111111111111e-09	115.197815	0.2652399999999986	0.0803	0	8.6407	0.0184	3733.998363	0	nan	nan	nan	nan	3678.1746	0	4.7153	0
1608013700966481280	214.8196785	8.5e-09	52.97522273	8.972222222222223e-09	1744.51392	116.83434999999997	-0.5699	0	0.5428	0.0382	5660.101213	0	5550.1279	0	nan	nan	5501.3101	0	4.4044	0
1608110561069789824	214.0330893	7.694444444444444e-09	52.64402347	8.055555555555556e-09	240.750076	1.7593384999999984	-0.7214	0	4.1093	0.0334	5768.101185	0	5679.4531	0	5695.3	0	5565.5698	0	4.3912	0
1608013700966481408	214.8142739	1.3277777777777778e-08	52.98053677	1.3499999999999998e-08	2509.03247	316.77856499999984	-0.6572	0	0.3746	0.0575	5652.238493	0	5545.127	0	nan	nan	5504.748	0	4.6686	0
1607916664769912576	214.0663391	3.280555555555555e-08	52.55994239	3.366666666666667e-08	791.215881	81.92260750000003	-0.7624	0	1.2216	0.1435	nan	nan	83985.5547	0	nan	nan	3394.2109	0	4.5704	0
1607959206421470080	215.1284241	6.861111111111111e-09	52.66821645	7.666666666666666e-09	1151.4176	43.57794000000001	-0.338	0	0.8408	0.0316	5481.029041	0	5399.3276	0	5394.14	0	5293.5181	0	4.4925	0
1607912163644158336	214.1876764	4.991666666666667e-08	52.44435871	4.7333333333333334e-08	315.866089	24.33552549999999	nan	0	3.1958	0.2098	nan	nan	nan	nan	nan	nan	nan	0	nan	0
1607912438522071552	214.1464775	1.8777777777777776e-08	52.47142737	1.9555555555555556e-08	1102.42212	90.56079	-0.6372	0	0.8786	0.0815	5635.947863	0	5538.1851	0	nan	nan	5535.3789	0	3.7834	0
1608032766325649280	215.003102	2.288888888888889e-08	52.89632065	2.5e-08	477.414307	27.10545349999998	-0.3094	0	2.0743	0.1011	nan	nan	83026.1406	0	2805.51	0	3527.0544	0	4.8649	0
1608026414069677312	214.7090843	6.9166666666666666e-09	53.0068264	7.944444444444445e-09	2595.47046	230.56017999999995	-1.4861	0	0.3663	0.0318	6258.264464	0	6109.3955	0	6086.57	0	6222.7383	0	4.3899	0
1608032839340767616	214.9908558	7e-09	52.90599891	7.472222222222222e-09	3047.52588	293.48706000000016	-0.7805	0	0.304	0.0311	5411.149493	0	5255.0396	0	nan	nan	5159.5312	0	4.167	0
1607912129284420224	214.1798623	5.272222222222222e-08	52.44507496	5.0472222222222225e-08	634.43573	98.66995250000002	nan	0	1.604	0.2232	nan	nan	58575.9102	0	nan	nan	nan	0	nan	0
1608032495743396480	215.0395951	7.222222222222222e-09	52.87285781	8.111111111111112e-09	1217.57178	55.171204999999986	0.3647	0	0.7933	0.034	5053.998885	0	4961.8594	0	4983.4	0	4953.2529	0	4.4731	0
1607959240781541120	215.1377752	3.7777777777777774e-09	52.68501114	4.1944444444444445e-09	747.866089	9.646178999999961	0.1304	0	1.3081	0.0176	5415.564531	0	5372.2363	0	5301.43	0	5397.3203	0	4.4399	0
1608032491447728640	215.0418171	2.1972222222222225e-08	52.87121096	2.3944444444444443e-08	553.635193	32.93405150000001	-1.0973	0	1.77	0.1008	nan	nan	60855.3555	0	nan	nan	3510.4397	0	4.4141	0
1607899038223747200	214.3551126	1.7583333333333332e-08	52.36822667	1.755555555555556e-08	1125.53455	91.459165	-0.5013	0	0.8597	0.074	4295.03103	0	4549.5303	0	nan	nan	4148.6479	0	4.6145	0
1607915363396219392	214.1240685	6.238888888888889e-08	52.48089972	6.094444444444445e-08	674.904114	131.85058600000002	nan	0	1.4908	0.2671	nan	nan	78394.2891	0	nan	nan	nan	0	nan	0
1608110939026912128	214.0161709	2.777777777777778e-09	52.66839949	2.8888888888888886e-09	166.617462	0.3767169999999993	-0.5622	0	5.9822	0.0123	6069.541166	0	6752.2144	0	nan	nan	5979.1143	0	4.2542	0
1608032564462860544	215.0300178	9.25e-09	52.88353914	1.0416666666666666e-08	1721.87671	119.176515	-0.2127	0	0.5541	0.0432	5450.685525	0	5404.1699	0	nan	nan	5300.6309	0	4.4795	0
1607903917306587264	214.4337036	2.7250000000000002e-08	52.35042509	2.672222222222222e-08	1233.73401	193.216675	-1.6942	0	0.7786	0.1166	4211.291854	0	4087.2544	0	nan	nan	3724.2981	0	4.4136	0
1608036137875651072	214.9198279	6.555555555555556e-09	52.95205935	7.222222222222222e-09	295.670959	2.6335144999999898	nan	0	3.3519	0.0302	3865.647692	0	4452.8892	0	nan	nan	nan	0	nan	0
1608029265927947904	214.5945682	3.861111111111111e-09	53.02282704	4.138888888888889e-09	1317.349	28.969425	-0.3963	0	0.7318	0.0171	5970.870306	0	5910.5151	0	5838.11	0	5872.0566	0	4.0985	0
1608110522413126272	214.0221167	5.761111111111111e-08	52.61511147	6.402777777777778e-08	666.85498	128.80706799999996	nan	0	1.6009	0.2656	nan	nan	nan	nan	nan	nan	nan	0	nan	0
1608110595429527936	214.0181234	9.638888888888889e-09	52.62798177	1.061111111111111e-08	1728.89746	136.52569500000004	0.3861	0	0.5604	0.0437	5154.10346	0	5147.9932	0	5128.56	0	5043.6392	0	4.497	0
1608029437726639488	214.5625697	1.0361111111111112e-08	53.02445054	1.063888888888889e-08	273.260406	3.5804899999999975	-0.2031	0	3.6131	0.0448	3573.841642	0	6229.5615	0	nan	nan	3512.9421	0	4.5894	0
1608032869404867968	215.0152914	2.063888888888889e-08	52.90223711	2.1861111111111114e-08	2504.03906	485.77562999999986	-0.6184	0	0.3695	0.0935	5431.931872	0	5482.9263	0	nan	nan	5198.1484	0	4.6178	0
1607916939647127296	214.0305962	3.266666666666667e-08	52.5837237	3.663888888888889e-08	659.323853	72.0096135	-0.6225	0	1.5435	0.1492	nan	nan	82667.9766	0	nan	nan	3373.011	0	4.5365	0
1607899283038692992	214.3186462	1.1083333333333333e-08	52.37232489	1.1027777777777778e-08	827.612305	30.234557999999993	-0.6271	0	1.1872	0.0471	4415.167423	0	4388.1479	0	nan	nan	4591.8433	0	4.6895	0
1607912335442850304	214.1620926	2.077777777777778e-08	52.44363808	2.0361111111111114e-08	254.56012	5.479316499999996	nan	0	3.8852	0.0886	4246.690487	0	nan	nan	nan	nan	nan	0	nan	0
1607899248678937728	214.2906102	9.75e-09	52.38128334	9.86111111111111e-09	3371.09155	472.27844000000005	-0.7896	0	0.2608	0.0414	5997.689518	0	5873.7163	0	5817.42	0	5855.874	0	4.6384	0
1607911068428936192	214.2544901	1.025e-08	52.3949724	1.0583333333333334e-08	193.694061	1.7384185000000087	-0.4671	0	5.1238	0.0446	3728.772801	0	nan	nan	nan	nan	3572.7498	0	4.7008	0
1607903882946847744	214.4242629	1.9305555555555557e-08	52.34619585	2.0055555555555554e-08	370.483459	9.639847000000003	-0.3291	0	2.6804	0.0846	4341.698651	0	nan	nan	nan	nan	3511.4363	0	4.8798	0
1607984426469419392	215.1119214	2.8611111111111112e-09	52.80621449	3e-09	549.981384	4.059235000000001	-0.3174	0	1.8001	0.0133	5973.399631	0	5896.3901	0	5815.36	0	5858.813	0	4.1732	0
1607959721817546752	215.1484394	4.5833333333333333e-08	52.72142054	4.9833333333333336e-08	939.59259	192.97918800000008	nan	0	1.0242	0.2042	nan	nan	57395.2734	0	nan	nan	nan	0	nan	0
1607916875224699264	214.0314377	2.388888888888889e-09	52.57240045	2.4444444444444446e-09	716.328369	5.839539000000002	-1.0281	0	1.37	0.0106	6251.497513	0	6149.9556	0	nan	nan	6175.4888	0	4.1823	0
