# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Mar  2 17:06:49 CET 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.02 0.14251 9.84510 1.1580641270 2.5008820242    1.156  0.926  3.6822  3.256    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-12      0.00 6.798e-01 3.003e-01 2.865e-03 1.668e-03 8.725e-03 -1.000 1.993e-02 2.456 4.730 3.822 2.814 2.204 1.732 1.045 0.496 0.418
0.02 0.14251 9.84510 1.1587209702 2.5009800687    1.157  0.967  3.6808  3.209    3  0.000  0.434     0.00     0.00     0.00     0.00     0.00 -1 -2.06e-12      0.00 6.788e-01 3.012e-01 2.843e-03 1.697e-03 8.727e-03 -1.000 1.996e-02 2.352 4.654 3.733 2.717 2.104 1.629 0.937 0.383 0.304
0.02 0.14251 9.84510 1.1594929695 2.5010951389    1.158  1.020  3.6789  3.148    3  0.000  0.431     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-12      0.00 6.778e-01 3.022e-01 2.820e-03 1.727e-03 8.729e-03 -1.000 1.995e-02 2.219 4.561 3.621 2.595 1.977 1.497 0.798 0.239 0.158
0.02 0.14251 9.84510 1.1601824760 2.5011977642    1.158  1.073  3.6768  3.088    3  0.000  0.429     0.00     0.00     0.00     0.00     0.00 -1 -3.02e-12      0.00 6.772e-01 3.029e-01 2.806e-03 1.743e-03 8.730e-03 -1.000 1.992e-02 2.087 4.473 3.512 2.475 1.851 1.367 0.660 0.094 0.013
0.02 0.14251 9.84510 1.1607861519 2.5012874995    1.159  1.124  3.6748  3.029    3  0.000  0.427     0.00     0.00     0.00     0.00     0.00 -1 -3.62e-12      0.00 6.768e-01 3.033e-01 2.797e-03 1.754e-03 8.731e-03 -1.000 1.993e-02 1.961 4.391 3.408 2.361 1.731 1.242 0.527 -0.045 -0.127
0.02 0.14251 9.84510 1.1613534689 2.5013717323    1.159  1.177  3.6725  2.968    3  0.000  0.426     0.00     0.00     0.00     0.00     0.00 -1 -4.38e-12      0.00 6.766e-01 3.034e-01 2.792e-03 1.762e-03 8.732e-03 -1.000 1.999e-02 1.829 4.307 3.300 2.242 1.606 1.112 0.388 -0.191 -0.274
0.02 0.14251 9.84510 1.1618289948 2.5014422635    1.160  1.225  3.6703  2.910    3  0.000  0.426     0.00     0.00     0.00     0.00     0.00 -1 -5.23e-12      0.00 6.765e-01 3.035e-01 2.790e-03 1.764e-03 8.732e-03 -1.000 2.000e-02 1.707 4.231 3.202 2.133 1.490 0.992 0.259 -0.326 -0.411
0.02 0.14251 9.84510 1.1621832848 2.5014947695    1.160  1.265  3.6685  2.864    3  0.000  0.426     0.00     0.00     0.00     0.00     0.00 -1 -6.04e-12      0.00 6.765e-01 3.035e-01 2.789e-03 1.765e-03 8.732e-03 -1.000 2.000e-02 1.609 4.173 3.124 2.046 1.398 0.896 0.156 -0.434 -0.521
0.02 0.14251 9.84510 1.1625896692 2.5015549507    1.160  1.314  3.6662  2.805    3  0.000  0.426     0.00     0.00     0.00     0.00     0.00 -1 -7.23e-12      0.00 6.765e-01 3.035e-01 2.789e-03 1.765e-03 8.732e-03 -1.000 2.000e-02 1.486 4.103 3.028 1.939 1.284 0.775 0.026 -0.571 -0.659
0.02 0.14251 9.84510 1.1629735231 2.5016117509    1.161  1.365  3.6636  2.744    3  0.000  0.426     0.00     0.00     0.00     0.00     0.00 -1 -8.71e-12      0.00 6.765e-01 3.035e-01 2.789e-03 1.766e-03 8.732e-03 -1.000 2.000e-02 1.358 4.032 2.930 1.828 1.165 0.651 -0.108 -0.713 -0.804
0.02 0.14251 9.84510 1.1633111238 2.5016616712    1.161  1.413  3.6611  2.686    3  0.000  0.426     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-11      0.00 6.765e-01 3.035e-01 2.788e-03 1.766e-03 8.733e-03 -1.000 2.000e-02 1.237 3.966 2.836 1.723 1.053 0.532 -0.236 -0.849 -0.941
0.02 0.14251 9.84510 1.1636352539 2.5017095684    1.161  1.463  3.6585  2.626    3  0.000  0.426     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-11      0.00 6.765e-01 3.035e-01 2.788e-03 1.766e-03 8.733e-03 -1.000 2.000e-02 1.113 3.902 2.743 1.617 0.939 0.411 -0.368 -0.989 -1.082
0.02 0.14251 9.84510 1.1639468670 2.5017555869    1.161  1.510  3.6559  2.568    3  0.000  0.426     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-11      0.00 6.765e-01 3.035e-01 2.788e-03 1.767e-03 8.733e-03 -1.000 2.000e-02 0.995 3.845 2.656 1.517 0.831 0.297 -0.492 -1.121 -1.217
0.02 0.14251 9.84510 1.1643680334 2.5018177391    1.162  1.556  3.6534  2.512    3  0.000  0.426     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-11      0.00 6.765e-01 3.035e-01 2.787e-03 1.767e-03 8.733e-03 -1.000 2.000e-02 0.879 3.787 2.570 1.419 0.725 0.184 -0.615 -1.251 -1.349
0.02 0.14251 9.84510 1.1646268368 2.5018559055    1.162  1.517  3.6561  2.562    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-11      0.00 6.765e-01 3.035e-01 2.787e-03 1.768e-03 8.733e-03 -1.000 2.000e-02 0.978 3.822 2.636 1.498 0.813 0.279 -0.509 -1.138 -1.233
0.02 0.14251 9.84510 1.1647907495 2.5018800680    1.162  1.480  3.6584  2.609    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-11      0.00 6.765e-01 3.035e-01 2.787e-03 1.768e-03 8.733e-03 -1.000 2.000e-02 1.069 3.858 2.700 1.573 0.895 0.368 -0.411 -1.032 -1.126
0.02 0.14251 9.84510 1.1648273468 2.5018854618    1.162  1.488  3.6580  2.600    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-11      0.00 6.765e-01 3.035e-01 2.787e-03 1.768e-03 8.733e-03 -1.000 2.000e-02 1.051 3.849 2.686 1.557 0.878 0.350 -0.431 -1.053 -1.148
0.02 0.14251 9.84510 1.1650702953 2.5019212581    1.162  1.535  3.6553  2.541    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-11      0.00 6.765e-01 3.035e-01 2.786e-03 1.768e-03 8.733e-03 -1.000 2.000e-02 0.932 3.794 2.599 1.457 0.770 0.235 -0.557 -1.188 -1.284
0.02 0.14251 9.84510 1.1653157473 2.5019574058    1.162  1.584  3.6526  2.482    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-11      0.00 6.765e-01 3.035e-01 2.786e-03 1.769e-03 8.733e-03 -1.000 2.000e-02 0.811 3.743 2.513 1.356 0.660 0.117 -0.685 -1.324 -1.422
0.02 0.14251 9.84510 1.1655410528 2.5019905712    1.162  1.631  3.6498  2.424    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -2.32e-11      0.00 6.765e-01 3.035e-01 2.786e-03 1.769e-03 8.733e-03 -1.000 2.000e-02 0.694 3.709 2.435 1.259 0.552 0.003 -0.811 -1.458 -1.558
0.02 0.14251 9.84510 1.1657541990 2.5020219331    1.162  1.679  3.6470  2.365    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -2.77e-11      0.00 6.765e-01 3.035e-01 2.786e-03 1.769e-03 8.733e-03 -1.000 2.000e-02 0.574 3.677 2.358 1.162 0.444 -0.114 -0.939 -1.594 -1.696
0.02 0.14251 9.84510 1.1659420729 2.5020495656    1.162  1.724  3.6441  2.307    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -3.29e-11      0.00 6.765e-01 3.035e-01 2.786e-03 1.769e-03 8.733e-03 -1.000 2.000e-02 0.459 3.651 2.287 1.071 0.342 -0.225 -1.062 -1.724 -1.830
0.02 0.14251 9.84510 1.1661204100 2.5020757859    1.162  1.772  3.6412  2.249    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -3.92e-11      0.00 6.765e-01 3.035e-01 2.785e-03 1.770e-03 8.733e-03 -1.000 2.000e-02 0.341 3.623 2.212 0.976 0.236 -0.340 -1.188 -1.859 -1.966
0.02 0.14251 9.84510 1.1662788391 2.5020990715    1.162  1.817  3.6383  2.191    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -4.66e-11      0.00 6.765e-01 3.035e-01 2.785e-03 1.770e-03 8.733e-03 -1.000 2.000e-02 0.226 3.601 2.143 0.887 0.135 -0.450 -1.310 -1.989 -2.099
0.02 0.14251 9.84510 1.1664260626 2.5021207036    1.162  1.863  3.6353  2.134    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -5.53e-11      0.00 6.765e-01 3.035e-01 2.785e-03 1.770e-03 8.733e-03 -1.000 2.000e-02 0.112 3.580 2.075 0.799 0.037 -0.559 -1.432 -2.120 -2.232
0.02 0.14251 9.84510 1.1665604115 2.5021404385    1.162  1.909  3.6324  2.076    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -6.55e-11      0.00 6.765e-01 3.035e-01 2.785e-03 1.770e-03 8.733e-03 -1.000 2.000e-02 -0.002 3.560 2.008 0.712 -0.062 -0.669 -1.553 -2.250 -2.365
0.02 0.14251 9.84510 1.1666815281 2.5021582251    1.162  1.953  3.6294  2.020    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -7.76e-11      0.00 6.765e-01 3.035e-01 2.785e-03 1.770e-03 8.733e-03 -1.000 2.000e-02 -0.113 3.546 1.945 0.629 -0.158 -0.775 -1.672 -2.378 -2.495
0.02 0.14251 9.84510 1.1667940617 2.5021747475    1.162  1.998  3.6264  1.963    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -9.19e-11      0.00 6.765e-01 3.035e-01 2.785e-03 1.770e-03 8.733e-03 -1.000 2.000e-02 -0.226 3.507 1.880 0.543 -0.251 -0.881 -1.791 -2.502 -2.624
0.02 0.14251 9.84510 1.1668953896 2.5021896216    1.162  2.042  3.6233  1.906    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-10      0.00 6.765e-01 3.035e-01 2.785e-03 1.771e-03 8.733e-03 -1.000 2.000e-02 -0.336 3.461 1.818 0.458 -0.342 -0.983 -1.907 -2.621 -2.749
0.02 0.14251 9.84510 1.1669886112 2.5022033031    1.162  2.086  3.6202  1.850    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-10      0.00 6.765e-01 3.035e-01 2.784e-03 1.771e-03 8.733e-03 -1.000 2.000e-02 -0.446 3.412 1.755 0.374 -0.434 -1.085 -2.023 -2.740 -2.874
0.02 0.14251 9.84510 1.1670731306 2.5022157052    1.162  2.130  3.6172  1.794    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-10      0.00 6.765e-01 3.035e-01 2.784e-03 1.771e-03 8.734e-03 -1.000 2.000e-02 -0.554 3.359 1.693 0.293 -0.520 -1.185 -2.137 -2.857 -2.998
0.02 0.14251 9.84510 1.1671510935 2.5022271434    1.161  2.173  3.6140  1.738    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-10      0.00 6.765e-01 3.035e-01 2.784e-03 1.771e-03 8.734e-03 -1.000 2.000e-02 -0.662 3.308 1.633 0.215 -0.605 -1.283 -2.250 -2.975 -3.122
0.02 0.14251 9.84510 1.1672236919 2.5022377930    1.161  2.216  3.6109  1.683    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-10      0.00 6.765e-01 3.035e-01 2.784e-03 1.771e-03 8.734e-03 -1.000 2.000e-02 -0.770 3.254 1.571 0.135 -0.692 -1.381 -2.364 -3.092 -3.246
0.02 0.14251 9.84510 1.1672885418 2.5022473047    1.161  2.258  3.6078  1.628    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -2.46e-10      0.00 6.765e-01 3.035e-01 2.784e-03 1.771e-03 8.734e-03 -1.000 2.000e-02 -0.875 3.199 1.512 0.062 -0.772 -1.475 -2.474 -3.207 -3.367
0.02 0.14251 9.84510 1.1673487425 2.5022561334    1.161  2.300  3.6046  1.573    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -2.89e-10      0.00 6.765e-01 3.035e-01 2.784e-03 1.771e-03 8.734e-03 -1.000 2.000e-02 -0.980 3.143 1.455 -0.009 -0.851 -1.569 -2.584 -3.321 -3.489
0.02 0.14251 9.84510 1.1674045324 2.5022643143    1.160  2.342  3.6014  1.519    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1  -3.4e-10      0.00 6.765e-01 3.035e-01 2.784e-03 1.771e-03 8.734e-03 -1.000 2.000e-02 -1.084 3.085 1.396 -0.081 -0.932 -1.662 -2.693 -3.436 -3.611
0.02 0.14251 9.84510 1.1674547195 2.5022716728    1.160  2.382  3.5982  1.465    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -3.97e-10      0.00 6.765e-01 3.035e-01 2.784e-03 1.771e-03 8.734e-03 -1.000 2.000e-02 -1.186 3.063 1.350 -0.141 -1.004 -1.753 -2.802 -3.551 -3.732
0.02 0.14251 9.84510 1.1675014496 2.5022785238    1.159  2.423  3.5950  1.411    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -4.64e-10      0.00 6.765e-01 3.035e-01 2.784e-03 1.771e-03 8.734e-03 -1.000 2.000e-02 -1.287 3.055 1.309 -0.195 -1.072 -1.845 -2.912 -3.669 -3.855
0.02 0.14251 9.84510 1.1675450802 2.5022849198    1.159  2.463  3.5918  1.358    3  0.000  0.425     0.00     0.00     0.00     0.00     0.00 -1 -5.42e-10      0.00 6.765e-01 3.035e-01 2.784e-03 1.771e-03 8.734e-03 -1.000 2.000e-02 -1.388 3.047 1.269 -0.248 -1.141 -1.937 -3.021 -3.787 -3.977
0.02 0.14251 9.84510 1.1675840616 2.5022906338    1.159  2.502  3.5884  1.305    3  0.000  0.425    11.47     8.35     5.87     4.50     3.65  4 -6.31e-10      0.00 6.765e-01 3.035e-01 2.784e-03 1.771e-03 8.734e-03 -1.000 2.000e-02 -1.486 3.042 1.236 -0.292 -1.200 -2.025 -3.127 -3.901 -4.097
0.02 0.14251 9.84510 1.1676206589 2.5022959980    1.158  2.542  3.5851  1.253    3  0.000  0.425    12.79     9.18     6.43     4.94     4.01  4 -7.35e-10      0.00 6.766e-01 3.034e-01 2.784e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -1.584 3.033 1.205 -0.333 -1.257 -2.112 -3.235 -4.016 -4.217
0.02 0.14251 9.84510 1.1676547527 2.5023009948    1.157  2.581  3.5818  1.200    3  0.000  0.425    14.26    10.10     7.04     5.41     4.40  4 -8.56e-10      0.00 6.766e-01 3.034e-01 2.784e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -1.683 3.025 1.174 -0.373 -1.313 -2.200 -3.342 -4.131 -4.337
0.02 0.14251 9.84510 1.1676852703 2.5023054673    1.157  2.619  3.5784  1.148    3  0.000  0.425    15.86    11.09     7.69     5.93     4.81  4 -9.92e-10      0.00 6.766e-01 3.034e-01 2.784e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -1.777 3.020 1.153 -0.400 -1.359 -2.281 -3.445 -4.242 -4.454
0.02 0.14251 9.84510 1.1677135229 2.5023096075    1.156  2.656  3.5751  1.098    3  0.000  0.425    17.60    12.15     8.39     6.47     5.26  3 -1.15e-09      0.00 6.766e-01 3.034e-01 2.784e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -1.869 3.011 1.139 -0.417 -1.396 -2.359 -3.547 -4.351 -4.568
0.02 0.14251 9.84510 1.1677403450 2.5023135379    1.155  2.693  3.5717  1.046    3  0.000  0.425    19.56    13.32     9.17     7.08     5.76  3 -1.33e-09      0.00 6.766e-01 3.034e-01 2.784e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -1.962 3.003 1.124 -0.435 -1.434 -2.439 -3.650 -4.462 -4.684
0.02 0.14251 9.84510 1.1677652597 2.5023171887    1.154  2.730  3.5683  0.996    3  0.000  0.425    21.71    14.60    10.00     7.74     6.29  3 -1.54e-09      0.00 6.766e-01 3.034e-01 2.784e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -2.054 2.994 1.117 -0.442 -1.464 -2.514 -3.751 -4.571 -4.798
0.02 0.14251 9.84510 1.1677932739 2.5023212933    1.153  2.774  3.5640  0.934    3  0.000  0.425    24.66    16.32    11.13     8.62     7.01  3 -1.83e-09      0.00 6.766e-01 3.034e-01 2.784e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -2.165 2.989 1.124 -0.430 -1.485 -2.601 -3.875 -4.703 -4.937
0.02 0.14251 9.84510 1.1678193808 2.5023251183    1.152  2.818  3.5595  0.872    3  0.000  0.425    28.05    18.26    12.39     9.61     7.82  3 -2.18e-09      0.00 6.766e-01 3.034e-01 2.784e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -2.275 2.985 1.137 -0.411 -1.502 -2.686 -4.000 -4.836 -5.077
0.02 0.14251 9.84510 1.1678431034 2.5023285938    1.151  2.861  3.5552  0.811    3  0.000  0.425    31.78    20.37    13.75    10.69     8.70  3 -2.59e-09      0.00 6.766e-01 3.034e-01 2.784e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -2.382 2.979 1.168 -0.368 -1.503 -2.759 -4.121 -4.965 -5.213
0.02 0.14251 9.84510 1.1678645611 2.5023317374    1.149  2.902  3.5509  0.752    3  0.000  0.425    35.91    22.67    15.23    11.86     9.65  3 -3.05e-09      0.00 6.766e-01 3.034e-01 2.784e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -2.486 2.975 1.203 -0.321 -1.499 -2.830 -4.238 -5.090 -5.345
0.02 0.14251 9.84510 1.1678847075 2.5023346887    1.148  2.944  3.5465  0.692    3  0.000  0.425    40.62    25.24    16.87    13.16    10.72  2 -3.61e-09      0.00 6.766e-01 3.034e-01 2.784e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -2.590 2.971 1.259 -0.247 -1.480 -2.888 -4.356 -5.215 -5.478
0.02 0.14251 9.84510 1.1679033041 2.5023374129    1.146  2.984  3.5421  0.634    3  0.000  0.425    45.81    28.04    18.66    14.57    11.87  2 -4.26e-09      0.00 6.766e-01 3.034e-01 2.783e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -2.690 2.968 1.319 -0.167 -1.456 -2.940 -4.472 -5.337 -5.608
0.02 0.14251 9.84510 1.1679203510 2.5023399099    1.144  3.023  3.5378  0.576    3  0.000  0.425    51.56    31.09    20.59    16.11    13.12  2    -5e-09      0.00 6.766e-01 3.034e-01 2.783e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -2.789 2.964 1.392 -0.071 -1.422 -2.981 -4.584 -5.456 -5.735
0.02 0.14251 9.84510 1.1679363251 2.5023422498    1.142  3.062  3.5335  0.519    3  0.000  0.425    57.96    34.44    22.70    17.79    14.49  2 -5.86e-09      0.00 6.766e-01 3.034e-01 2.783e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -2.886 2.962 1.479 0.041 -1.379 -3.011 -4.696 -5.573 -5.861
0.02 0.14251 9.84510 1.1679508686 2.5023443800    1.140  3.100  3.5292  0.464    3  0.000  0.425    64.99    38.06    24.98    19.60    15.97  2 -6.85e-09      0.00 6.766e-01 3.034e-01 2.783e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -2.980 2.962 1.577 0.165 -1.327 -3.033 -4.804 -5.687 -5.983
0.02 0.14251 9.84510 1.1679645777 2.5023463880    1.138  3.137  3.5248  0.408    3  0.000  0.425    72.89    42.08    27.48    21.60    17.61  2    -8e-09      0.00 6.766e-01 3.034e-01 2.783e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -3.073 2.962 1.701 0.320 -1.258 -3.029 -4.913 -5.800 -6.105
0.02 0.14251 9.84510 1.1679775715 2.5023482911    1.135  3.174  3.5204  0.352    3  0.000  0.425    81.75    46.51    30.24    23.81    19.41  2 -9.35e-09      0.00 6.766e-01 3.034e-01 2.783e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -3.166 2.965 1.831 0.483 -1.184 -3.022 -5.021 -5.912 -6.227
0.02 0.14251 9.84510 1.1679894924 2.5023500371    1.132  3.210  3.5159  0.298    3  0.000  0.425    91.50    51.31    33.21    26.19    21.36  2 -1.09e-08      0.00 6.766e-01 3.034e-01 2.783e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -3.255 2.970 1.995 0.696 -1.076 -2.975 -5.124 -6.021 -6.345
0.02 0.14251 9.84510 1.1680004597 2.5023516434    1.129  3.244  3.5116  0.245    3  0.000  0.425   102.03    56.42    36.36    28.72    23.42  2 -1.26e-08      0.00 6.766e-01 3.034e-01 2.783e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -3.341 2.979 2.164 0.916 -0.962 -2.923 -5.223 -6.126 -6.459
0.02 0.14251 9.84510 1.1680108309 2.5023531623    1.126  3.278  3.5071  0.192    3  0.000  0.425   113.84    62.07    39.83    31.50    25.70  1 -1.46e-08      0.00 6.766e-01 3.034e-01 2.783e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -3.426 2.982 2.314 1.109 -0.862 -2.873 -5.322 -6.230 -6.572
0.02 0.14251 9.84510 1.1680206060 2.5023545939    1.122  3.312  3.5027  0.139    3  0.000  0.425   126.81    68.19    43.57    34.51    28.16  1 -1.69e-08      0.00 6.766e-01 3.034e-01 2.783e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -3.510 2.982 2.448 1.279 -0.774 -2.827 -5.419 -6.332 -6.682
0.02 0.14251 9.84510 1.1680297852 2.5023559382    1.118  3.345  3.4984  0.088    3  0.000  0.425   140.97    74.77    47.57    37.73    30.80  1 -1.95e-08      0.00 6.766e-01 3.034e-01 2.783e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -3.591 2.986 2.586 1.449 -0.682 -2.772 -5.513 -6.432 -6.790
0.02 0.14251 9.84510 1.1680384874 2.5023572126    1.114  3.376  3.4941  0.037    3  0.000  0.425   156.34    81.81    51.83    41.18    33.62  1 -2.24e-08      0.00 6.766e-01 3.034e-01 2.783e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -3.670 2.992 2.719 1.600 -0.594 -2.711 -5.603 -6.528 -6.894
0.02 0.14251 9.84510 1.1680469513 2.5023584521    1.110  3.404  3.4902 -0.008    3  0.000  0.425   171.77    88.77    56.03    44.57    36.39  1 -2.56e-08      0.00 6.766e-01 3.034e-01 2.783e-03 1.772e-03 8.734e-03 -1.000 2.000e-02 -3.741 2.998 2.840 1.737 -0.514 -2.655 -5.684 -6.615 -6.990
0.02 0.14251 9.84510 1.1680469513 2.5023584521    1.109  1.690  3.6623  2.394    4  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.774e-01 3.026e-01 2.867e-03 1.666e-03 8.723e-03 -1.000 2.000e-02 0.545 3.266 2.139 1.015 0.356 -0.161 -0.928 -1.532 -1.624
0.02 0.14251 9.84510 1.1681939363 2.5023799740    1.110  1.700  3.6615  2.381    4  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.774e-01 3.026e-01 2.867e-03 1.666e-03 8.723e-03 -1.000 2.000e-02 0.519 3.261 2.123 0.994 0.332 -0.187 -0.956 -1.562 -1.655
0.02 0.14251 9.84510 1.1683367491 2.5024008791    1.110  1.704  3.6614  2.377    4  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.774e-01 3.026e-01 2.866e-03 1.667e-03 8.723e-03 -1.000 2.000e-02 0.510 3.256 2.116 0.986 0.324 -0.195 -0.966 -1.572 -1.665
0.02 0.14251 9.84510 1.1684798002 2.5024218131    1.110  1.703  3.6617  2.379    4  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.774e-01 3.026e-01 2.866e-03 1.667e-03 8.723e-03 -1.000 2.000e-02 0.513 3.251 2.115 0.987 0.326 -0.193 -0.962 -1.567 -1.660
0.02 0.14251 9.84510 1.1686235666 2.5024428459    1.110  1.700  3.6622  2.384    4  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.774e-01 3.026e-01 2.866e-03 1.667e-03 8.723e-03 -1.000 2.000e-02 0.519 3.246 2.116 0.990 0.331 -0.187 -0.954 -1.558 -1.651
0.02 0.14251 9.84510 1.1687699556 2.5024642563    1.110  1.697  3.6626  2.389    4  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.774e-01 3.026e-01 2.866e-03 1.667e-03 8.723e-03 -1.000 2.000e-02 0.526 3.241 2.117 0.994 0.336 -0.180 -0.946 -1.548 -1.640
0.02 0.14251 9.84510 1.1689170599 2.5024857650    1.110  1.695  3.6631  2.393    4  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.774e-01 3.026e-01 2.866e-03 1.668e-03 8.723e-03 -1.000 2.000e-02 0.533 3.236 2.118 0.998 0.342 -0.173 -0.937 -1.538 -1.630
0.02 0.14251 9.84510 1.1690593958 2.5025065707    1.111  1.692  3.6636  2.398    4  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.774e-01 3.026e-01 2.865e-03 1.668e-03 8.723e-03 -1.000 2.000e-02 0.540 3.231 2.119 1.002 0.347 -0.167 -0.929 -1.529 -1.621
0.02 0.14251 9.84510 1.1691998243 2.5025270918    1.111  1.690  3.6640  2.402    4  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.774e-01 3.026e-01 2.865e-03 1.668e-03 8.724e-03 -1.000 2.000e-02 0.546 3.227 2.120 1.005 0.352 -0.161 -0.922 -1.521 -1.612
0.02 0.14251 9.84510 1.1693354845 2.5025469107    1.111  1.687  3.6644  2.406    4  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.774e-01 3.026e-01 2.865e-03 1.669e-03 8.724e-03 -1.000 2.000e-02 0.552 3.222 2.121 1.008 0.356 -0.156 -0.915 -1.513 -1.604
