#Object	Effective temperature	Luminosity	Radius	Chi^2
#Name	Kelvin	Solar luminosities	Solar Radii	
1607996894758560256	3272.8445620142156	0.013183910737150934	0.3531234533183002	3.028408849732826e-05
1608008272127845120	5001.512652039528	0.38583165377270473	0.9605959351726736	5.432991634204774e-06
1607996413722082304	2954.29674256593	0.01062845472553496	0.4879449723067573	6.154415534613898e-05
1607902684652815872	5009.7665780596435	0.38843329598157394	0.8418317948337778	2.9719029030985526e-06
1608019542121985024	3237.7266454696655	0.026971501999641472	0.5219839028769461	5.389001773798591e-05
1608023321693222528	4522.332936525345	0.272751231319656	0.9534955166155338	5.516452359067451e-06
1607951475480333184	3091.545448101824	0.029637348396560903	0.6133241288257569	3.5895734346494245e-05
1608021500627073408	7659.074087440968	0.0005116428103614391	0.7336885091900124	5.082995595545076e-05
1608005622132205056	3399.7067388455616	0.04537277403050905	0.6397263288962413	2.6931114923287256e-05
1607923953330814080	4834.554425830138	28.314318808625156	7.9570919542428316	2.279317437502116e-06
1608012768957915136	3393.945023417473	0.02267832794777145	0.5011224364316736	5.08208324022471e-05
1608005729507205120	3875.3497281263117	0.08071947450562884	0.6833408563366509	7.547998123516688e-06
1608007511917709440	5363.926816461026	0.8502596665944735	1.0726466694737338	4.188469328703039e-06
1607903406207321344	4087.8159459214658	0.09446727750276554	0.618824512177934	8.969212503871176e-06
1607924812324263680	3034.071013214998	0.009343481717700513	0.40046897931949604	5.313570621029749e-05
1607917906016873216	5950.302709490061	1.7956585615144465	1.396597234251169	1.4395575937880532e-06
1607922063545203200	3735.3750781767303	0.07349873649299458	0.6531050333205477	8.383704161171396e-06
1607918936809011584	4004.094529705617	0.09755156641332392	0.664686655608724	5.9250946935975025e-06
1608021260108905472	3865.5709348386154	0.07659707634678828	0.7184755471469925	1.4138702485181866e-05
1608023523556119552	2857.8247050107166	0.0019041812470664845	0.23273755526424314	8.765252734661753e-05
1607903303128084096	5646.437407135963	0.5642032735844593	0.8813220219475998	2.941106840941259e-06
1608024764802234240	3142.839982075384	0.020379523485029857	0.47970714921490215	3.3051902619408726e-05
1607952059595886336	3991.407874552533	0.08323933322147019	0.608479309884864	7.077271834094708e-06
1607924812324263296	5250.480882567354	0.7823649078603374	1.0742402372212436	1.5903012171604407e-06
1608008684444706176	6281.282338116944	1.450585033601393	1.0182903091815063	2.016175405154662e-06
1607958106909840384	5333.902469824534	1.6272761344189532	1.57841625025979	2.539398147547455e-06
1607918936809011456	5573.626701068133	0.5053186685213893	0.8592807194525948	1.267757334333783e-06
1607921956169622656	3376.941308194364	0.019484557245049345	0.5030598759729129	3.5812059327437916e-05
1607903127034466176	3354.128907993436	0.033426383734480286	0.5393457466273529	0.0001720610594319708
1608024249406167680	3288.5836446424946	0.011529912676303326	0.328974236381806	2.1875683092125958e-05
1607903127032637824	3155.6981393136084	0.019814995508154794	0.4658342859446088	0.00017698884929911855
1607918283974544256	5680.543642938137	0.7370284624776597	0.891005163244372	1.1380542938636202e-06
1607958209989056000	3779.036754154222	0.1044563559024387	0.7608608775993386	7.611149196975103e-06
1608007443198374528	3014.646978378296	0.006375635630400278	0.4042686254742734	5.205185117853744e-05
1608005557708513152	4986.865142445458	0.27709598626405496	0.7523548991457231	3.6465263207135964e-06
1607918352693471872	5642.77470794259	0.8660388630347021	1.142178948073595	1.2714178426100293e-06
1607918279677603840	3121.8048425664892	0.03214930558791745	0.6338257197475082	9.523583890083383e-05
1608007550573339520	3100.197789631784	0.020018153629632288	0.5099742661713511	5.491619935128301e-05
1607951372401117952	3414.3792057875544	0.032886767913320895	0.6317079176183995	0.00011641253343377234
1608007550573339648	3683.3718548715115	0.07030496312425931	0.6787627413363057	1.4755789132669246e-05
1608012979411974400	5712.380661442876	0.9749721226075041	1.0139895949018014	1.6576189301661782e-06
